,Income,Outcome,Balance,is_holiday,is_workday,first_workday,last_workday,usd,eur,ruonia,vol_ruonia,lag_1,lag_in1,lag_out1,lag_2,lag_in2,lag_out2,lag_3,lag_in3,lag_out3,lag_5,lag_in5,lag_out5,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,diff_1,day_of_month,is_month_start,is_month_end,is_month_start_lag,is_month_end_lag,rate_russ,real_inflation,target_inflation,real_target_diff,rate_usa,tax_may,tax_day,tax_new2,tax_new,plus_new,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_2,quarter_3,quarter_4,year_2018,year_2019,year_2020,year_2021,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,is_holiday_balance
2018-03-18,1.3561953907370246,1.2929742375719007,0.05816739958984147,False,False,False,False,57.4942,70.8099,7.15,95.05,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05343506555985655,1.382529281819297,1.3298614996547522,-0.15380250497643574,1.2426176502140431,1.395696227360433,-0.02824774758389693,0.10526261228538036,-0.19617000424177944,0.05816739958984147,0.039687991097576245,0.13851122241087335,-0.19617000424177944,0.3691358105183452,0.0,18,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.05816739958984147
2018-03-19,1.5536995738540669,1.64586819264202,-0.0939567157469849,False,True,False,False,57.4942,70.8099,7.14,83.7,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05816739958984147,1.3561953907370246,1.2929742375719007,-0.017514896929938698,1.17338619968031,1.1909010966234157,-0.019935734545538927,0.11005170261377113,-0.19617000424177944,0.05816739958984147,0.046789729678148095,0.13657710824275218,-0.19617000424177944,0.3691358105183452,-0.15212411533682638,19,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0
2018-03-20,1.3298614996547522,1.2367517953572107,0.09317575327778503,False,True,False,False,57.5521,70.6049,7.16,76.2,-0.0939567157469849,1.5536995738540669,1.64586819264202,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05343506555985655,1.382529281819297,1.3298614996547522,-0.005333836189139706,0.08717448334855292,-0.15380250497643574,0.05816739958984147,0.028034540707590292,0.13658931248725045,-0.19617000424177944,0.3691358105183452,0.18713246902476993,20,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
2018-03-21,1.1097535855106537,1.0638902665492305,0.04586331896142332,False,True,False,False,57.7033,71.2347,7.04,121.55,0.09317575327778503,1.3298614996547522,1.2367517953572107,-0.0939567157469849,1.5536995738540669,1.64586819264202,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.02994877213289183,0.06395766795043911,-0.0939567157469849,0.09317575327778503,0.00832310804755028,0.09805416750177685,-0.19617000424177944,0.1284523459948353,-0.04731243431636171,21,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
2018-03-22,1.2228479447235052,1.1874187498858586,0.035429194824479565,False,True,False,False,57.4954,70.5699,7.12,109.75,0.04586331896142332,1.1097535855106537,1.0638902665492305,0.09317575327778503,1.3298614996547522,1.2367517953572107,-0.0939567157469849,1.5536995738540669,1.64586819264202,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.03900280297451498,0.060511905628060685,-0.0939567157469849,0.09317575327778503,0.002423891830877997,0.09260382116892979,-0.19617000424177944,0.1284523459948353,-0.010434124136943758,22,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2018-03-23,1.487864846148386,1.2927186832752886,0.1951651717290365,False,True,False,False,56.8391,70.31,6.9,104.3,0.035429194824479565,1.2228479447235052,1.1874187498858586,0.04586331896142332,1.1097535855106537,1.0638902665492305,0.09317575327778503,1.3298614996547522,1.2367517953572107,0.05816739958984147,1.3561953907370246,1.2929742375719007,0.036430535726603985,0.060177942936969514,-0.0939567157469849,0.09317575327778503,-0.004220618967004555,0.0859647358247604,-0.19617000424177944,0.09317575327778503,0.15973597690455693,23,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2018-03-24,1.487864846148386,1.2927186832752886,0.1951651717290365,False,False,False,False,57.1072,70.4303,6.9,104.3,0.1951651717290365,1.487864846148386,1.2927186832752886,0.035429194824479565,1.2228479447235052,1.1874187498858586,0.04586331896142332,1.1097535855106537,1.0638902665492305,-0.0939567157469849,1.5536995738540669,1.64586819264202,0.05600164603220327,0.08541204423538991,-0.0939567157469849,0.1951651717290365,0.009720942704974093,0.10117959889050322,-0.19617000424177944,0.1951651717290365,0.0,24,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1951651717290365
2018-03-25,1.487864846148386,1.2927186832752886,0.1951651717290365,False,False,False,False,57.1072,70.4303,6.9,104.3,0.1951651717290365,1.487864846148386,1.2927186832752886,0.1951651717290365,1.487864846148386,1.2927186832752886,0.035429194824479565,1.2228479447235052,1.1874187498858586,0.09317575327778503,1.3298614996547522,1.2367517953572107,0.07557275633780257,0.10037587831791095,-0.0939567157469849,0.1951651717290365,0.023662504376952744,0.11254354595866431,-0.19617000424177944,0.1951651717290365,0.0,25,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1951651717290365
2018-03-26,1.8433723757590625,2.699223835932913,-0.8648673230988432,False,True,False,False,57.1072,70.4303,7.15,87.65,0.1951651717290365,1.487864846148386,1.2927186832752886,0.1951651717290365,1.487864846148386,1.2927186832752886,0.1951651717290365,1.487864846148386,1.2927186832752886,0.04586331896142332,1.1097535855106537,1.0638902665492305,0.09514386664340184,0.1093694827591168,-0.0939567157469849,0.1951651717290365,0.03760406604893139,0.12114516631439091,-0.19617000424177944,0.1951651717290365,-1.0600324948278796,26,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0
2018-03-27,2.2647146330754198,1.7907045935945178,0.4624799100153515,False,True,False,False,57.0039,70.5708,7.08,102.35,-0.8648673230988432,1.8433723757590625,2.699223835932913,0.1951651717290365,1.487864846148386,1.2927186832752886,0.1951651717290365,1.487864846148386,1.2927186832752886,0.035429194824479565,1.2228479447235052,1.1874187498858586,-0.014986220121149332,0.3813860914804806,-0.8648673230988432,0.1951651717290365,-0.010160028155144583,0.2658302723016446,-0.8648673230988432,0.1951651717290365,1.3273472331141947,27,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,0,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
2018-03-28,1.5668665193952032,1.7775376480533818,-0.2068878060859861,False,True,False,False,57.1747,71.2625,6.88,120.67,0.4624799100153515,2.2647146330754198,1.7907045935945178,-0.8648673230988432,1.8433723757590625,2.699223835932913,0.1951651717290365,1.487864846148386,1.2927186832752886,0.1951651717290365,1.487864846148386,1.2927186832752886,0.037771516555645875,0.42220124469493464,-0.8648673230988432,0.4624799100153515,0.033860144344268796,0.29013008084249253,-0.8648673230988432,0.4624799100153515,-0.6693677161013376,28,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0
2018-03-29,2.3437163063222366,1.487864846148386,0.8544068351555169,False,True,False,False,57.5598,71.3339,7.0,145.73,-0.2068878060859861,1.5668665193952032,1.7775376480533818,0.4624799100153515,2.2647146330754198,1.7907045935945178,-0.8648673230988432,1.8433723757590625,2.699223835932913,0.1951651717290365,1.487864846148386,1.2927186832752886,0.0016642129774445322,0.43208600444417344,-0.8648673230988432,0.4624799100153515,0.02033350797597969,0.29704177792357883,-0.8648673230988432,0.4624799100153515,1.061294641241503,29,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,0,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2018-03-30,1.5536995738540669,2.541220489439279,-0.9962698235611281,False,True,False,True,57.7626,71.0942,7.19,65.6,0.8544068351555169,2.3437163063222366,1.487864846148386,-0.2068878060859861,1.5668665193952032,1.7775376480533818,0.4624799100153515,2.2647146330754198,1.7907045935945178,0.1951651717290365,1.487864846148386,1.2927186832752886,0.11866101873902128,0.5401237557557682,-0.8648673230988432,0.8544068351555169,0.07754577723281257,0.3716694997176353,-0.8648673230988432,0.8544068351555169,-1.850676658716645,30,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,0,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0
2018-03-31,1.5536995738540669,2.541220489439279,-0.9962698235611281,False,False,False,False,57.2649,70.5618,7.19,65.6,-0.9962698235611281,1.5536995738540669,2.541220489439279,0.8544068351555169,2.3437163063222366,1.487864846148386,-0.2068878060859861,1.5668665193952032,1.7775376480533818,-0.8648673230988432,1.8433723757590625,2.699223835932913,-0.051543980588145084,0.6812771993721275,-0.9962698235611281,0.8544068351555169,0.002228832722029022,0.4697858967679489,-0.9962698235611281,0.8544068351555169,0.0,31,0,1,0.0,0.0,7.25,2.4,4.0,1.6,2.25,1,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.9962698235611281
2018-04-01,1.5536995738540669,2.541220489439279,-0.9962698235611281,False,False,False,False,57.2649,70.5618,7.19,65.6,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.9962698235611281,1.5536995738540669,2.541220489439279,0.8544068351555169,2.3437163063222366,1.487864846148386,0.4624799100153515,2.2647146330754198,1.7907045935945178,-0.22174897991531145,0.754286092306074,-0.9962698235611281,0.8544068351555169,-0.07308811178875452,0.539482494756762,-0.9962698235611281,0.8544068351555169,0.0,1,1,0,0.0,1.0,7.25,2.4,4.0,1.6,2.25,0,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.9962698235611281
2018-04-02,1.3003876823555187,1.5668665193952032,-0.2646927654860506,False,True,True,False,57.2649,70.5618,7.07,199.65,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.2068878060859861,1.5668665193952032,1.7775376480533818,-0.3919539792424778,0.7785629913615404,-0.9962698235611281,0.8544068351555169,-0.14840505629953807,0.5909026460095596,-0.9962698235611281,0.8544068351555169,0.7315770580750776,2,0,0,1.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0
2018-04-03,1.2234946385690768,1.382529281819297,-0.16181042256475628,False,True,False,False,57.285,70.6038,6.98,131.3,-0.2646927654860506,1.3003876823555187,1.5668665193952032,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.9962698235611281,1.5536995738540669,2.541220489439279,0.8544068351555169,2.3437163063222366,1.487864846148386,-0.3062147567263646,0.7503390205869895,-0.9962698235611281,0.8544068351555169,-0.16060048842375704,0.5914540876522651,-0.9962698235611281,0.8544068351555169,0.1028823429212943,3,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.0
2018-04-04,1.2227603799008917,1.4351970639838416,-0.21394773356331284,False,True,False,False,57.5375,70.9207,6.94,100.72,-0.16181042256475628,1.2234946385690768,1.382529281819297,-0.2646927654860506,1.3003876823555187,1.5668665193952032,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.39539908995209433,0.6772906907783061,-0.9962698235611281,0.8544068351555169,-0.17881378669822426,0.5869469989975792,-0.9962698235611281,0.8544068351555169,-0.05213731099855656,4,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0
2018-04-05,1.5800334649363392,1.395696227360433,0.19246288024496447,False,True,False,False,57.7646,70.958,7.01,84.12,-0.21394773356331284,1.2227603799008917,1.4351970639838416,-0.16181042256475628,1.2234946385690768,1.382529281819297,-0.2646927654860506,1.3003876823555187,1.5668665193952032,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.39640765102028386,0.6769683706437365,-0.9962698235611281,0.8544068351555169,-0.1973717190214197,0.5833933342426996,-0.9962698235611281,0.8544068351555169,0.4064106138082773,5,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2018-04-06,1.711702920347701,1.3430284451958885,0.3669050034692621,False,True,False,False,57.5796,70.5926,7.06,96.05,0.19246288024496447,1.5800334649363392,1.395696227360433,-0.21394773356331284,1.2227603799008917,1.4351970639838416,-0.16181042256475628,1.2234946385690768,1.382529281819297,-0.9962698235611281,1.5536995738540669,2.541220489439279,-0.49097107315036276,0.4948658045778565,-0.9962698235611281,0.19246288024496447,-0.18615502720567081,0.5896892612312031,-0.9962698235611281,0.8544068351555169,0.1744421232242976,6,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2018-04-07,1.711702920347701,1.3430284451958885,0.3669050034692621,False,False,False,False,57.8332,70.7069,7.06,96.05,0.3669050034692621,1.711702920347701,1.3430284451958885,0.19246288024496447,1.5800334649363392,1.395696227360433,-0.21394773356331284,1.2227603799008917,1.4351970639838416,-0.2646927654860506,1.3003876823555187,1.5668665193952032,-0.29623181214602123,0.5298606521965493,-0.9962698235611281,0.3669050034692621,-0.1738878963670832,0.5999293593657267,-0.9962698235611281,0.8544068351555169,0.0,7,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3669050034692621
2018-04-08,1.711702920347701,1.3430284451958885,0.3669050034692621,False,False,False,False,57.8332,70.7069,7.06,96.05,0.3669050034692621,1.711702920347701,1.3430284451958885,0.3669050034692621,1.711702920347701,1.3430284451958885,0.19246288024496447,1.5800334649363392,1.395696227360433,-0.16181042256475628,1.2234946385690768,1.382529281819297,-0.1014925511416798,0.4776238800631828,-0.9962698235611281,0.3669050034692621,-0.16162076552849572,0.609731852124214,-0.9962698235611281,0.8544068351555169,0.0,8,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3669050034692621
2018-04-09,1.309319344809988,1.4220301184427053,-0.1068959657070535,False,True,False,False,57.8332,70.7069,7.07,115.0,0.3669050034692621,1.711702920347701,1.3430284451958885,0.3669050034692621,1.711702920347701,1.3430284451958885,0.3669050034692621,1.711702920347701,1.3430284451958885,-0.21394773356331284,1.2227603799008917,1.4351970639838416,0.09324670986266163,0.2949727864089503,-0.2646927654860506,0.3669050034692621,-0.14935363468990817,0.6191175256839054,-0.9962698235611281,0.8544068351555169,-0.4738009691763156,9,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0
2018-04-10,1.6195343015597479,1.724869865888837,-0.10488492172052802,False,True,False,False,58.5714,71.8847,7.24,71.8,-0.1068959657070535,1.309319344809988,1.4220301184427053,0.3669050034692621,1.711702920347701,1.3430284451958885,0.3669050034692621,1.711702920347701,1.3430284451958885,0.19246288024496447,1.5800334649363392,1.395696227360433,0.1157891098310898,0.26784105122506835,-0.21394773356331284,0.3669050034692621,-0.09521282344763748,0.5838723694230418,-0.9962698235611281,0.8544068351555169,0.0020110439865254764,10,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.0
2018-04-11,1.1769225819823346,1.4088631729015693,-0.23201261725824454,False,True,False,False,62.3699,76.8522,7.0,144.3,-0.10488492172052802,1.6195343015597479,1.724869865888837,-0.1068959657070535,1.309319344809988,1.4220301184427053,0.3669050034692621,1.711702920347701,1.3430284451958885,0.3669050034692621,1.711702920347701,1.3430284451958885,0.12392132423740812,0.25871656620224953,-0.21394773356331284,0.3669050034692621,-0.13573888285734317,0.5614452211606341,-0.9962698235611281,0.8544068351555169,-0.12712769553771652,11,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0
2018-04-12,1.4351970639838416,1.2146210509424595,0.21832959427414447,False,True,False,False,64.0626,79.2839,6.99,155.4,-0.23201261725824454,1.1769225819823346,1.4088631729015693,-0.10488492172052802,1.6195343015597479,1.724869865888837,-0.1068959657070535,1.309319344809988,1.4220301184427053,0.3669050034692621,1.711702920347701,1.3430284451958885,0.12134062656670357,0.26270782891871486,-0.23201261725824454,0.3669050034692621,-0.1375335122267902,0.5617302217029878,-0.9962698235611281,0.8544068351555169,0.450342211532389,12,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2018-04-13,1.4088631729015693,1.1670635862213805,0.24540154490043736,False,True,False,False,62.0659,76.7569,6.99,189.11,0.21832959427414447,1.4351970639838416,1.2146210509424595,-0.23201261725824454,1.1769225819823346,1.4088631729015693,-0.10488492172052802,1.6195343015597479,1.724869865888837,0.3669050034692621,1.711702920347701,1.3430284451958885,0.12503587142801503,0.26405344197014785,-0.23201261725824454,0.3669050034692621,-0.18296760086117395,0.497364148728953,-0.9962698235611281,0.3669050034692621,0.02707195062629289,13,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2018-04-14,1.4088631729015693,1.1670635862213805,0.24540154490043736,False,False,False,False,61.4311,75.7507,6.99,189.11,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.21832959427414447,1.4351970639838416,1.2146210509424595,-0.23201261725824454,1.1769225819823346,1.4088631729015693,-0.1068959657070535,1.309319344809988,1.4220301184427053,0.10767823448961147,0.24907278945895145,-0.23201261725824454,0.3669050034692621,-0.09427678882820498,0.44959289545580017,-0.9962698235611281,0.3669050034692621,0.0,14,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.24540154490043736
2018-04-15,1.4088631729015693,1.1670635862213805,0.24540154490043736,False,False,False,False,61.4311,75.7507,6.99,189.11,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.21832959427414447,1.4351970639838416,1.2146210509424595,-0.10488492172052802,1.6195343015597479,1.724869865888837,0.09032059755120794,0.23161883423974416,-0.23201261725824454,0.3669050034692621,-0.005585976795235999,0.37410448202518387,-0.9962698235611281,0.3669050034692621,0.0,15,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.24540154490043736
2018-04-16,1.5141987372306585,1.6195343015597479,-0.10328158598788553,False,True,False,False,61.4311,75.7507,7.01,187.81,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.24540154490043736,1.4088631729015693,1.1670635862213805,-0.23201261725824454,1.1769225819823346,1.4088631729015693,0.07296296061280441,0.21107891887497196,-0.23201261725824454,0.24540154490043736,0.08310483523773296,0.24664199140024645,-0.2646927654860506,0.3669050034692621,-0.3486831308883229,16,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0
2018-04-17,1.1041526432121405,2.620222162686096,-1.5141987372306585,False,True,False,False,62.2794,76.8403,7.01,214.31,-0.10328158598788553,1.5141987372306585,1.6195343015597479,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.21832959427414447,1.4351970639838416,1.2146210509424595,0.07347930057268556,0.21056942661168132,-0.23201261725824454,0.24540154490043736,0.0946342052018876,0.23250066877120004,-0.23201261725824454,0.3669050034692621,-1.410917151242773,17,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.0
2018-04-18,0.925413680285247,1.043746922539736,-0.11833324225448916,False,True,False,False,61.1454,75.8448,7.1,151.56,-1.5141987372306585,1.1041526432121405,2.620222162686096,-0.10328158598788553,1.5141987372306585,1.6195343015597479,0.24540154490043736,1.4088631729015693,1.1670635862213805,0.24540154490043736,1.4088631729015693,1.1670635862213805,-0.12785124450019023,0.6417692651068683,-1.5141987372306585,0.24540154490043736,-0.0019649601313911197,0.48790567340815955,-1.5141987372306585,0.3669050034692621,1.3958654949761693,18,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0
2018-04-19,1.4220301184427053,1.258829645584169,0.16374899261512502,False,True,False,False,61.5539,76.0868,7.02,106.96,-0.11833324225448916,0.925413680285247,1.043746922539736,-1.5141987372306585,1.1041526432121405,2.620222162686096,-0.10328158598788553,1.5141987372306585,1.6195343015597479,0.24540154490043736,1.4088631729015693,1.1670635862213805,-0.11161133378536801,0.6401304028225535,-1.5141987372306585,0.24540154490043736,0.004864646390667721,0.48537274901867156,-1.5141987372306585,0.3669050034692621,0.28208223486961415,19,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2018-04-20,1.2054741293371583,1.231768593804879,-0.026294464467720928,False,True,False,False,60.8583,75.4034,7.03,150.95,0.16374899261512502,1.4220301184427053,1.258829645584169,-0.11833324225448916,0.925413680285247,1.043746922539736,-1.5141987372306585,1.1041526432121405,2.620222162686096,0.24540154490043736,1.4088631729015693,1.1670635862213805,-0.11940856259379938,0.6357591671397752,-1.5141987372306585,0.24540154490043736,0.00281365441710776,0.48457907329225225,-1.5141987372306585,0.3669050034692621,-0.19004345708284595,20,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0
2018-04-21,1.2054741293371583,1.231768593804879,-0.026294464467720928,False,False,False,False,61.3222,75.6532,7.03,150.95,-0.026294464467720928,1.2054741293371583,1.231768593804879,0.16374899261512502,1.4220301184427053,1.258829645584169,-0.11833324225448916,0.925413680285247,1.043746922539736,-0.10328158598788553,1.5141987372306585,1.6195343015597479,-0.158222278217822,0.6178155874678736,-1.5141987372306585,0.24540154490043736,-0.025272021864105314,0.47311251846810964,-1.5141987372306585,0.3669050034692621,0.0,21,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.026294464467720928
2018-04-22,1.2054741293371583,1.231768593804879,-0.026294464467720928,False,False,False,False,61.3222,75.6532,7.03,150.95,-0.026294464467720928,1.2054741293371583,1.231768593804879,-0.026294464467720928,1.2054741293371583,1.231768593804879,0.16374899261512502,1.4220301184427053,1.258829645584169,-1.5141987372306585,1.1041526432121405,2.620222162686096,-0.1970359938418446,0.5963952585489658,-1.5141987372306585,0.24540154490043736,-0.05335769814531838,0.4595161225869273,-1.5141987372306585,0.3669050034692621,0.0,22,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.026294464467720928
2018-04-23,1.2174356221194365,1.47469790060725,-0.25714853677677657,False,True,False,False,61.3222,75.6532,6.8,115.81,-0.026294464467720928,1.2054741293371583,1.231768593804879,-0.026294464467720928,1.2054741293371583,1.231768593804879,-0.026294464467720928,1.2054741293371583,1.231768593804879,-0.11833324225448916,0.925413680285247,1.043746922539736,-0.2358497094658672,0.5711071103624106,-1.5141987372306585,0.16374899261512502,-0.08144337442653146,0.44359408656004173,-1.5141987372306585,0.24540154490043736,-0.23085407230905564,23,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0
2018-04-24,1.3298614996547522,1.3298614996547522,0.0019847107774909854,False,True,False,False,61.7655,75.7924,6.8,91.25,-0.25714853677677657,1.2174356221194365,1.47469790060725,-0.026294464467720928,1.2054741293371583,1.231768593804879,-0.026294464467720928,1.2054741293371583,1.231768593804879,0.16374899261512502,1.4220301184427053,1.258829645584169,-0.25783070243570877,0.5681075563303397,-1.5141987372306585,0.16374899261512502,-0.09217570093151169,0.4460679654342262,-1.5141987372306585,0.24540154490043736,0.25913324755426753,24,0,0,0.0,0.0,7.25,2.4,4.0,1.6,2.25,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
