Timestamp,Income,Outcome,Balance,Date,week_day,week_day_name,is_holiday,tax_day,rate_russ,real_inflation,target_inflation,real_target_diff,rate_usa
2019-10-29,1.6195343015597479,1.6590351381831563,-0.03950083662340842,2019-10-29,1,Tue,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-30,1.5932004104774755,1.4483640095249777,0.14483640095249783,2019-10-30,2,Wen,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-31,2.1725460142874664,1.7643707025122455,0.40817531177522093,2019-10-31,3,Thu,False,0,6.5,3.5,4.0,0.5,2.25
2019-11-01,1.7643707025122455,1.6590351381831563,0.10533556432908919,2019-11-01,4,Fri,False,0,6.5,3.5,4.0,0.5,2.25
2019-11-05,1.7775376480533818,2.0145426677938327,-0.23700501974045096,2019-11-05,1,Tue,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-06,1.64586819264202,1.8302054302179263,-0.18433723757590625,2019-11-06,2,Wen,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-07,1.869706266841335,1.7907045935945178,0.07900167324681706,2019-11-07,3,Thu,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-08,1.961874885629288,1.7775376480533818,0.18433723757590625,2019-11-08,4,Fri,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-11,1.711702920347701,1.7380368114299731,-0.02633389108227213,2019-11-11,0,Mon,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-12,1.4483640095249777,1.8302054302179263,-0.3818414206929486,2019-11-12,1,Tue,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-13,1.487864846148386,1.5141987372306585,-0.026333891082272354,2019-11-13,2,Wen,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-14,1.5405326283129308,1.5405326283129308,0.0,2019-11-14,3,Thu,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-15,1.6853690292654286,1.6985359748065647,-0.013166945541136066,2019-11-15,4,Fri,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-18,1.8565393213001986,2.304215469698828,-0.44767614839862935,2019-11-18,0,Mon,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-19,1.6985359748065647,1.47469790060725,0.22383807419931467,2019-11-19,1,Tue,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-20,1.4220301184427053,1.2894603946315906,0.13256972381111476,2019-11-20,2,Wen,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-21,1.3693623362781608,1.3298614996547522,0.03950083662340864,2019-11-21,3,Thu,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-22,1.1261130383465792,1.4351970639838416,-0.30908402563726245,2019-11-22,4,Fri,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-25,1.7380368114299731,1.9882087767115604,-0.25017196528158725,2019-11-25,0,Mon,False,1,6.25,3.0,4.0,1.0,2.25
2019-11-26,1.1790278890405084,1.4483640095249777,-0.2693361204844693,2019-11-26,1,Tue,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-27,1.8170384846767902,1.3561953907370246,0.46084309393976564,2019-11-27,2,Wen,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-28,1.3693623362781608,1.5800334649363392,-0.21067112865817839,2019-11-28,3,Thu,False,0,6.25,3.0,4.0,1.0,2.25
2019-11-29,1.8565393213001986,1.7512037569711094,0.10533556432908919,2019-11-29,4,Fri,False,0,6.25,3.0,4.0,1.0,2.25
2019-12-02,1.1411842265392003,1.6722020837242924,-0.5310178571850921,2019-12-02,0,Mon,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-03,1.014251923667379,1.3298614996547522,-0.31560957598737316,2019-12-03,1,Tue,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-04,1.16786678675308,1.2628472627340284,-0.09498047598094828,2019-12-04,2,Wen,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-05,1.6985359748065647,1.47469790060725,0.22383807419931467,2019-12-05,3,Thu,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-06,1.0995560831563336,1.487864846148386,-0.3883087629920525,2019-12-06,4,Fri,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-09,1.5010317916895224,1.7380368114299731,-0.23700501974045074,2019-12-09,0,Mon,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-10,1.2820293990074143,1.5405326283129308,-0.2585032293055165,2019-12-10,1,Tue,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-11,1.5668665193952032,1.64586819264202,-0.07900167324681684,2019-12-11,2,Wen,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-12,1.4483640095249777,1.5010317916895224,-0.05266778216454471,2019-12-12,3,Thu,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-13,1.3014447175939097,1.711702920347701,-0.4102582027537913,2019-12-13,4,Fri,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-16,1.3158131341174035,1.9882087767115604,-0.6723956425941569,2019-12-16,0,Mon,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-17,1.6985359748065647,1.5010317916895224,0.19750418311704232,2019-12-17,1,Tue,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-18,1.5668665193952032,1.64586819264202,-0.07900167324681684,2019-12-18,2,Wen,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-19,1.64586819264202,1.6853690292654286,-0.03950083662340864,2019-12-19,3,Thu,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-20,1.632701247100884,1.882873212382471,-0.250171965281587,2019-12-20,4,Fri,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-23,2.1725460142874664,2.2515476875342837,-0.07900167324681728,2019-12-23,0,Mon,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-24,2.936228855673364,1.9487079400881517,0.9875209155852123,2019-12-24,1,Tue,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-25,2.1067112865817856,2.2515476875342837,-0.14483640095249806,2019-12-25,2,Wen,False,1,6.25,2.4,4.0,1.6,2.25
2019-12-26,2.9493958012145,2.3173824152399645,0.6320133859745356,2019-12-26,3,Thu,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-27,2.9493958012145,2.725557727015185,0.2238380741993149,2019-12-27,4,Fri,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-30,2.699223835932913,3.6604108604358525,-0.9611870245029395,2019-12-30,0,Mon,False,0,6.25,2.4,4.0,1.6,2.25
2019-12-31,1.0356521521182154,1.4483640095249777,-0.4127118574067623,2019-12-31,1,Tue,False,0,6.25,2.4,4.0,1.6,2.25
2020-01-09,1.8433723757590625,2.2647146330754198,-0.4213422573163572,2020-01-09,3,Thu,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-10,1.8038715391356541,1.487864846148386,0.316006692987268,2020-01-10,4,Fri,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-13,1.6853690292654286,1.8565393213001986,-0.17117029203476997,2020-01-13,0,Mon,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-14,1.5668665193952032,1.7380368114299731,-0.17117029203476997,2020-01-14,1,Tue,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-15,1.6722020837242924,1.5405326283129308,0.13166945541136155,2020-01-15,2,Wen,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-16,1.487864846148386,1.4220301184427053,0.06583472770568077,2020-01-16,3,Thu,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-17,1.046938295989344,1.4220301184427053,-0.37509182245336126,2020-01-17,4,Fri,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
2020-01-20,1.2753467719477694,1.8433723757590625,-0.5680256038112932,2020-01-20,0,Mon,False,0,6.0,2.3,4.0,1.7000000000000002,2.25
