Timestamp,tax_day,lag_outcome_1,rolling_mean_7,rolling_mean_14,week_day_0,week_day_2,week_day_3,week_day_5,month_2,month_4,month_5,month_8,month_11,month_12,Balance
2017-03-30,0,1.0986140019623232,0.08840068442877658,0.06510957726737132,0,0,1,0,0,0,0,0,0,0,-0.0395008366234084
2017-03-31,0,1.47469790060725,0.06974715988156731,0.05394160879686326,0,0,0,0,0,0,0,0,0,0,-0.0395008366234084
2017-04-03,0,1.5141987372306585,0.060710868137727796,0.0632384444118269,1,0,0,0,0,1,0,0,0,0,-0.0582285468981014
2017-04-04,0,1.270211877636768,0.04105889743572842,0.03383886690449593,0,0,0,0,0,1,0,0,0,0,-0.2151131255216873
2017-04-05,0,1.3693623362781608,0.012796468669143194,0.017829460047922678,0,1,0,0,0,1,0,0,0,0,0.0420700454964719
2017-04-06,0,1.0162294827288645,-0.1749357235080786,0.01785169805493313,0,0,1,0,0,1,0,0,0,0,0.2542742030855359
2017-04-07,0,0.8957587933893124,0.040083423562417266,0.03173594171761521,0,0,0,0,0,1,0,0,0,0,0.0347599482000757
2017-04-10,0,0.9737377965330882,-0.0030341641263602645,0.042683260151208144,1,0,0,0,0,1,0,0,0,0,0.0892811747032025
2017-04-11,0,1.1660587667439135,0.015363266063155578,0.042555212972361436,0,0,0,0,0,1,0,0,0,0,0.1246343971999297
2017-04-12,0,0.9481474275391992,0.03881115660934674,0.04976101237353726,0,1,0,0,0,1,0,0,0,0,0.0006010286005535
2017-04-13,0,0.985490695641042,0.04721538168058315,0.04413713955815578,0,0,1,0,0,1,0,0,0,0,0.1571475306500478
2017-04-14,0,0.9279488533414356,0.10039547541940246,0.056595972044272816,0,0,0,0,0,1,0,0,0,0,-0.0150376904298088
2017-04-17,0,1.1205787886681084,0.09223722742993377,-0.04134924803907242,1,0,0,0,0,1,0,0,0,0,-0.1484801434473994
2017-04-18,0,1.1821763927983078,0.03470089221094302,0.037392157886680134,0,0,0,0,0,1,0,0,0,0,-0.0706633822083895
2017-04-19,0,0.9558394099837144,0.019640416438305136,0.008303126155972427,0,1,0,0,0,1,0,0,0,0,0.1100437516819836
2017-04-20,0,0.9313233992806168,0.022606498863845293,0.018984882463500424,0,0,1,0,0,1,0,0,0,0,0.1246687286673999
2017-04-21,0,1.042982887232385,0.022611403359198177,0.03071127998427245,0,0,0,0,0,1,0,0,0,0,-0.0871624919507331
2017-04-24,0,0.9984635816958528,0.010073757566157235,0.02864456962337018,1,0,0,0,0,1,0,0,0,0,-0.1304687508505702
2017-04-25,1,1.250073971944457,-0.031014282648216762,0.03469059638559283,0,0,0,0,0,1,0,0,0,0,-0.1860839030422569
2017-04-26,0,1.4088631729015693,-0.055449455878566485,0.018393885775683634,0,1,0,0,0,1,0,0,0,0,-0.0555663246808588
2017-04-27,0,1.3561953907370246,-0.04217605319763212,-0.003737580493344557,0,0,1,0,0,1,0,0,0,0,0.0263338910822723
2017-04-28,0,1.47469790060725,-0.028319299870394717,-0.0043394417160448,0,0,0,0,0,1,0,0,0,0,-0.4345092028574933
2017-05-02,0,1.9355409945470157,-0.10611257909031999,-0.04175304011323736,0,0,0,0,0,0,1,0,0,0,-0.1656276641761835
2017-05-03,0,1.395696227360433,-0.14758349235368903,-0.062486044497245444,0,1,0,0,0,0,1,0,0,0,-0.0756281322089192
2017-05-04,0,1.016388559062917,-0.14593572667628707,-0.06793098455506492,0,0,1,0,0,0,1,0,0,0,0.2787425475760684
2017-05-05,0,0.8358375723352237,-0.08747696975819583,-0.0592456262032063,0,0,0,0,0,0,1,0,0,0,0.2102671725624326
2017-05-10,0,0.9411555770809028,-0.030855387528954472,-0.043152421703760484,0,1,0,0,0,0,1,0,0,0,-0.1707809077713205
2017-05-11,0,1.3561953907370246,-0.04731461368473471,-0.04474533344118343,0,0,1,0,0,0,1,0,0,0,-0.1316694554113617
2017-05-12,0,1.5273656827717947,-0.06988652032668242,-0.04910291009853858,0,0,0,0,0,0,1,0,0,0,0.0874182389192592
2017-05-15,0,1.0901981858050889,0.004674542784282214,-0.0507190181530189,1,0,0,0,0,0,1,0,0,0,-0.0115329361316618
2017-05-16,0,1.2778119762371938,0.026688075362071025,-0.060447708495809015,0,0,0,0,0,0,1,0,0,0,0.123929827597556
2017-05-17,0,1.0639395972480492,0.05519635533442462,-0.04536968567093123,0,1,0,0,0,0,1,0,0,0,-0.0773447796333244
2017-05-18,0,1.174756780643732,0.004326737161654221,-0.04157511629827081,0,0,1,0,0,0,1,0,0,0,0.1312299149211087
2017-05-19,0,1.1755204745190182,-0.006964299644249193,-0.018909843586601843,0,0,0,0,0,0,1,0,0,0,0.0102078220663905
2017-05-22,0,1.0429894382223008,0.018891233189709523,-0.014211690247512607,1,0,0,0,0,0,1,0,0,0,0.028096052318655
2017-05-23,0,1.288598501794961,0.04171487715114048,-0.014085821587770987,0,0,0,0,0,0,1,0,0,0,-0.8932644425385672
2017-05-24,0,2.0013757222526967,-0.09838264877140615,-0.04685405299356198,0,1,0,0,0,0,1,0,0,0,0.0106012683325396
2017-05-25,1,1.104929852614684,-0.09522061956223452,-0.03426627210008176,0,0,1,0,0,0,1,0,0,0,-0.0921686187879531
2017-05-26,0,1.487864846148386,-0.12609182618873582,-0.03544773542715561,0,0,0,0,0,0,1,0,0,0,0.6950037035580874
2017-05-29,0,1.1088678355775667,-0.015756328589962725,-0.005714795714154254,1,0,0,0,0,0,1,0,0,0,-0.0658347277056807
2017-05-30,0,1.382529281819297,-0.043908420393789775,-0.025436360019019492,0,0,0,0,0,0,1,0,0,0,0.0287947131225478
2017-05-31,0,1.121067313869352,-0.04125315024291015,-0.011180958526600327,0,1,0,0,0,0,1,0,0,0,0.0263338910822723
2017-06-01,0,1.4088631729015693,-0.0415048875623934,0.00010499479437353136,0,0,1,0,0,0,0,0,0,0,0.0355978723503845
2017-06-02,0,0.9926121190873466,0.09118972885031397,-0.0035964599605460904,0,0,0,0,0,0,0,0,0,0,-0.14530446075712
2017-06-05,0,1.0942120089785925,0.06891748183750546,-0.013151568862364533,1,0,0,0,0,0,0,0,0,0,0.0656720140687572
2017-06-06,0,1.1434922611077871,0.09146614367417837,-0.017312841257278732,0,0,0,0,0,0,0,0,0,0,0.2465437047314247
